"";"year";"month";"day";"dayly_power";"dayly_kitchen";"dayly_laundry";"dayly_ewac";"dayly_residual";"dayly_cost_kitchen";"dayly_cost_laundry";"dayly_cost_ewac";"dayly_cost_residual"
"494";2008;5;8;35,2783;3,667;0,702;12,717;18,1923;0,579386;0,106261;1,928751;2,56867823333333
"495";2008;5;9;29,1212;2,229;0,423;11,904;14,5652;0,352182;0,061864;1,859062;2,19518276666667
"496";2008;5;10;31,8188;6,95;0,612;11,714;12,5428;1,075105;0,091446;1,812137;1,84153373333333
"497";2008;5;11;26,8486666666667;0,563;1,34;6,93;18,0156666666667;0,069249;0,19023;1,03789;2,59951883333333
"498";2008;5;12;25,4034;2,082;1,085;11,959;10,2774;0,310161;0,16674;1,859387;1,55651603333333
"499";2008;5;13;24,6149;0,823;4,089;8,37;11,3329;0,130034;0,637242;1,30118;1,6821437
"500";2008;5;14;26,4043666666667;2,467;3,436;9,716;10,7853666666667;0,389786;0,534838;1,472233;1,6348626
"501";2008;5;15;19,3794666666667;0,868;0,57;6,82;11,1214666666667;0,137144;0,084775;1,050155;1,68224156666667
"502";2008;5;16;NA;NA;NA;NA;NA;NA;NA;NA;NA
"503";2008;5;17;27,6242333333333;2,158;0,935;12,472;12,0592333333333;0,319999;0,14136;1,882936;1,77351036666667
"504";2008;5;18;30,0659666666667;1,775;5,355;8,626;14,3099666666667;0,25224;0,806225;1,319263;2,12531473333333
"505";2008;5;19;17,1710333333333;1,014;0,558;7,503;8,09603333333333;0,152267;0,079519;1,151069;1,21595276666667
"506";2008;5;20;26,3555666666667;1,352;2,431;11,977;10,5955666666667;0,213616;0,379478;1,855686;1,5988997
"507";2008;5;21;22,0685333333333;1,989;0,474;9,251;10,3545333333333;0,296657;0,068907;1,396628;1,5407941
"508";2008;5;22;16,2811333333333;0,996;0,44;6,475;8,37013333333333;0,157368;0,06504;0,97531;1,24313023333333
"509";2008;5;23;24,7486;0;1,39;14,734;8,6246;0;0,213355;2,304242;1,27843246666667
"510";2008;5;24;26,3362666666667;1,027;0,569;12,833;11,9072666666667;0,143261;0,084162;1,977389;1,7850468
"511";2008;5;25;34,1417333333333;4,307;8,811;6,016;15,0077333333333;0,680506;1,360253;0,899253;2,23009836666667
"512";2008;5;26;21,4951666666667;0,985;0,666;9,284;10,5601666666667;0,136485;0,093783;1,427007;1,596355
"513";2008;5;27;28,4783333333333;0;5,352;11,478;11,6483333333333;0;0,839421;1,773974;1,76402233333333
"514";2008;5;28;18,5728666666667;3,138;0,512;6,709;8,21386666666667;0,495804;0,075891;1,040982;1,24313143333333
"515";2008;5;29;18,9179333333333;1,004;0,507;8,703;8,70393333333333;0,155097;0,074751;1,343399;1,28352963333333
"516";2008;5;30;23,2874;0;3,019;11,298;8,9704;0;0,471297;1,768144;1,3540117
"517";2008;5;31;27,3578333333333;1,764;2,328;11,858;11,4078333333333;0,278712;0,360684;1,813714;1,69062433333333
"518";2008;6;1;30,8146;1,906;0,545;11,307;17,0566;0,301148;0,07897;1,711886;2,52263663333333
"519";2008;6;2;17,9002;0,96;0,558;6,341;10,0412;0,15168;0,080289;0,980878;1,52575543333333
"520";2008;6;3;26,6302666666667;2,897;2,608;9,265;11,8602666666667;0,441731;0,346404;1,42453;1,79275013333333
"521";2008;6;4;26,4818666666667;1,55;7,682;6,508;10,7418666666667;0,20752;1,203011;0,988154;1,6040566
"522";2008;6;5;18,6679666666667;1,747;0,506;8,781;7,63396666666667;0,276026;0,073823;1,346238;1,1464719
"523";2008;6;6;20,2952333333333;1,009;0,506;7,871;10,9092333333333;0,159422;0,073438;1,202598;1,6418697
"524";2008;6;7;31,3747333333333;2,379;2,611;14,593;11,7917333333333;0,375882;0,406483;2,279199;1,7367217
"525";2008;6;8;25,7053666666667;2,536;3,161;9,732;10,2763666666667;0,400688;0,488658;1,497336;1,5641671
"526";2008;6;9;22,0949666666667;1,967;2,085;7,921;10,1219666666667;0,282576;0,32173;1,206053;1,52460756666667
"527";2008;6;10;17,7848333333333;0,907;0,585;8,992;7,30083333333333;0,143271;0,084975;1,388221;1,09851633333333
"528";2008;6;11;18,7201;0,977;0,842;7,566;9,3351;0,154366;0,127506;1,144503;1,41675013333333
"529";2008;6;12;20,9888666666667;1,951;0,567;7,246;11,2248666666667;0,308258;0,082586;1,122398;1,6982521
"530";2008;6;13;NA;NA;NA;NA;NA;NA;NA;NA;NA
"531";2008;6;14;23,082;1,862;1,011;10,681;9,528;0,276591;0,154838;1,668138;1,39608983333333
"532";2008;6;15;38,1517;6,471;6,802;11,589;13,2897;1,022418;1,063551;1,793087;1,98741093333333
"533";2008;6;16;21,7174;1,98;0,464;10,012;9,2614;0,2938;0,066837;1,559006;1,38637703333333
"534";2008;6;17;19,0847333333333;1,08;0,432;10,094;7,47873333333333;0,152335;0,062936;1,554707;1,12329603333333
"535";2008;6;18;31,5601333333333;7,549;3,04;12,687;8,28413333333333;1,192742;0,476365;1,917291;1,2567314
"536";2008;6;19;26,4680333333333;3,411;1,514;10,911;10,6320333333333;0,538938;0,233052;1,657823;1,62679543333333
"537";2008;6;20;27,9350666666667;2,948;2,935;12,417;9,63506666666667;0,465784;0,457465;1,928321;1,43660803333333
"538";2008;6;21;28,9042333333333;0,94;5,823;12,828;9,31323333333333;0,115935;0,912299;1,990004;1,3824392
"539";2008;6;22;26,1069333333333;4,705;1,175;10,652;9,57493333333333;0,74339;0,17914;1,655961;1,41445913333333
"540";2008;6;23;20,8632666666667;2,6;0,581;10,124;7,55826666666667;0,392985;0,084133;1,549857;1,1184708
"541";2008;6;24;29,2408666666667;2,779;3,489;14,271;8,70186666666667;0,424487;0,545662;2,179638;1,2939936
"542";2008;6;25;21,0295;2,773;0,569;9,402;8,2855;0,406809;0,083147;1,450446;1,23809516666667
"543";2008;6;26;17,6003333333333;0,921;0,572;8,971;7,13633333333333;0,145518;0,083061;1,377763;1,0754805
"544";2008;6;27;29,2525333333333;4,159;2,372;10,163;12,5585333333333;0,640427;0,368231;1,552029;1,86210293333333
"545";2008;6;28;20,1466666666667;0;2;7,932;10,2146666666667;0;0,307985;1,229771;1,51584616666667
"546";2008;6;29;12,4892;0,955;0,535;3,896;7,1032;0,15089;0,078615;0,551483;1,0023046
"547";2008;6;30;13,4032666666667;0;0,521;6,819;6,06326666666667;0;0,076298;1,017132;0,905655966666667
"548";2008;7;1;20,254;3,465;0,587;8,39;7,812;0,52948;0,085151;1,25254;1,1787755
"549";2008;7;2;19,1200333333333;0,962;0,65;7,002;10,5060333333333;0,133586;0,095875;1,077371;1,59758443333333
"550";2008;7;3;18,306;0,958;2,569;7,41;7,369;0,133759;0,398797;1,10547;1,10373216666667
"551";2008;7;4;15,7003333333333;0;0,589;8,302;6,80933333333333;0;0,084032;1,268806;1,014858
"552";2008;7;5;24,4848;1,875;6,754;8,365;7,4908;0,278575;1,059817;1,295805;1,1096089
"553";2008;7;6;30,0844;4,258;5,23;7,536;13,0604;0,654004;0,81682;1,145048;1,91534853333333
"554";2008;7;7;16,3898333333333;2,171;0,592;7,149;6,47783333333333;0,326043;0,084401;1,107142;0,972769833333333
"555";2008;7;8;18,7702333333333;0,991;0,503;7,592;9,68423333333333;0,137923;0,072614;1,126386;1,4713182
"556";2008;7;9;15,3219666666667;0,951;0,499;7,352;6,51996666666667;0,132338;0,072507;1,141876;0,9720174
"557";2008;7;10;20,8546;0,982;0,552;8,186;11,1346;0,136291;0,081021;1,251738;1,6978243
"558";2008;7;11;20,9036;0,724;0,558;9,251;10,3706;0,113902;0,081304;1,408493;1,51476563333333
"559";2008;7;12;22,1475333333333;4,436;2,617;7,231;7,86353333333333;0,668058;0,395076;1,091153;1,17155393333333
"560";2008;7;13;NA;NA;NA;NA;NA;NA;NA;NA;NA
"561";2008;7;14;18,9654333333333;2,564;1,995;6,436;7,97043333333333;0,389537;0,30793;0,996063;1,20080963333333
"562";2008;7;15;19,2643333333333;0,968;0,552;8,585;9,15933333333333;0,152944;0,080671;1,279535;1,36028716666667
"563";2008;7;16;17,9510333333333;1,537;2,799;4,978;8,63703333333333;0,242846;0,436502;0,743649;1,28590826666667
"564";2008;7;17;21,9853666666667;1,122;0,723;8,28;11,8603666666667;0,177276;0,105449;1,263755;1,7554081
"565";2008;7;18;21,0264;1,143;0,552;9,26;10,0714;0,180594;0,080671;1,40526;1,5035957
"566";2008;7;19;22,4002333333333;2,941;3,146;7,676;8,63723333333333;0,464678;0,491153;1,170598;1,2566157
"567";2008;7;20;15,6922333333333;1,943;1,076;5,457;7,21623333333333;0,276089;0,164338;0,813451;1,06943686666667
"568";2008;7;21;19,2746333333333;1,698;0,431;9,189;7,95663333333333;0,268284;0,063338;1,432402;1,20611573333333
"569";2008;7;22;12,3373666666667;0;0,43;4,886;7,02136666666667;0;0,063215;0,745843;1,0497651
"570";2008;7;23;15,7105;1,233;0,454;6,325;7,6985;0,194814;0,066692;0,953675;1,153608
"571";2008;7;24;18,2241666666667;0,837;0,476;8,344;8,56716666666667;0,132246;0,069573;1,271242;1,27473866666667
"572";2008;7;25;14,4255666666667;1,168;0,492;6,731;6,03456666666667;0,167464;0,071646;1,014183;0,8904767
"573";2008;7;26;13,5947333333333;0;0,948;6,243;6,40373333333333;0;0,143694;0,960739;0,960052866666667
"574";2008;7;27;19,1232666666667;1,063;0,858;8,385;8,81726666666667;0,167954;0,129474;1,277335;1,3272698
"575";2008;7;28;13,7634;0;0,509;5,963;7,2914;0;0,074157;0,876844;1,07975336666667
"576";2008;7;29;19,4426333333333;1,571;0,53;5,802;11,5396333333333;0,248218;0,077195;0,855186;1,71156073333333
"577";2008;7;30;21,6651333333333;2,548;0,773;6,278;12,0661333333333;0,387709;0,116674;0,950764;1,7916654
"578";2008;7;31;23,2106333333333;1,533;2,808;7,588;11,2816333333333;0,242214;0,416714;1,150919;1,6682184
"579";2008;8;1;12,3262666666667;0,586;1,15;5,091;5,49926666666667;0,092588;0,17162;0,772913;0,8065468
"580";2008;8;2;8,4296;0;0,504;3,803;4,1226;0;0,073682;0,573189;0,603234133333333
"581";2008;8;3;8,41303333333333;0;0,499;3,926;3,98803333333333;0;0,072647;0,594338;0,5838696
"582";2008;8;4;NA;NA;NA;NA;NA;NA;NA;NA;NA
"583";2008;8;5;13,7853;0,635;0,509;7,118;5,5233;0,10033;0,074087;1,092059;0,7999304
"584";2008;8;6;5,4352;0;0,513;2,215;2,7072;0;0,074684;0,324385;0,396630766666667
"585";2008;8;7;5,5814;0;0,526;2,357;2,6984;0;0,076633;0,343356;0,3945917
"586";2008;8;8;5,03666666666667;0;0,481;1,98;2,57566666666667;0;0,070293;0,28918;0,37672
"587";2008;8;9;5,98206666666667;0;0,489;1,902;3,59106666666667;0;0,071242;0,278116;0,5379022
"588";2008;8;10;5,8672;0;0,464;1,905;3,4982;0;0,068167;0,27866;0,513688266666667
"589";2008;8;11;6,1986;0;0,489;1,88;3,8296;0;0,071207;0,273975;0,533990633333333
"590";2008;8;12;4,8164;0;0,462;1,844;2,5104;0;0,067921;0,269197;0,367622366666667
"591";2008;8;13;4,70973333333333;0;0,451;1,789;2,46973333333333;0;0,066043;0,260752;0,361720866666667
"592";2008;8;14;4,5043;0;0,441;1,641;2,4223;0;0,063833;0,239223;0,354441066666667
"593";2008;8;15;4,5609;0;0,439;1,691;2,4309;0;0,063622;0,247368;0,355818533333333
"594";2008;8;16;4,58023333333333;0;0,442;1,688;2,45023333333333;0;0,064096;0,247034;0,3586002
"595";2008;8;17;4,57993333333333;0;0,445;1,71;2,42493333333333;0;0,064465;0,248795;0,354715966666667
"596";2008;8;18;4,56263333333333;0;0,44;1,719;2,40363333333333;0;0,063745;0,251547;0,3519199
"597";2008;8;19;4,5782;0;0,442;1,697;2,4392;0;0,064061;0,248351;0,357136933333333
"598";2008;8;20;4,47453333333333;0;0,437;1,626;2,41153333333333;0;0,063271;0,237273;0,352441266666667
"599";2008;8;21;4,35496666666667;0;0,432;1,577;2,34596666666667;0;0,062971;0,231211;0,3436229
"600";2008;8;22;4,45206666666667;0;0,438;1,614;2,40006666666667;0;0,064409;0,235692;0,351242033333333
"601";2008;8;23;4,24403333333333;0;0,419;1,485;2,34003333333333;0;0,061687;0,2172;0,342419433333333
"602";2008;8;24;4,24526666666667;0;0,404;1,523;2,31826666666667;0;0,058967;0,221384;0,339332633333333
"603";2008;8;25;4,17163333333333;0;0,422;1,436;2,31363333333333;0;0,061986;0,210858;0,338082566666667
"604";2008;8;26;4,29273333333333;0;0,42;1,533;2,33973333333333;0;0,061845;0,224014;0,3422577
"605";2008;8;27;4,3019;0;0,399;1,539;2,3639;0;0,058317;0,225277;0,345883533333333
"606";2008;8;28;4,47076666666667;0;0,432;1,631;2,40776666666667;0;0,062726;0,238308;0,352212466666667
"607";2008;8;29;4,4598;0;0,43;1,599;2,4308;0;0,06325;0,234827;0,356869066666667
"608";2008;8;30;4,50706666666667;0;0,435;1,619;2,45306666666667;0;0,064005;0,237637;0,359203033333333
"609";2008;8;31;NA;NA;NA;NA;NA;NA;NA;NA;NA
"610";2008;9;1;20,7918333333333;0,95;0,521;10,183;9,13783333333333;0,1501;0,074618;1,540769;1,3598115
"611";2008;9;2;23,0692333333333;4,273;1,206;6,648;10,9422333333333;0,659209;0,185263;1,030329;1,64243686666667
"612";2008;9;3;23,1414333333333;1,326;1,902;10,213;9,70043333333333;0,209508;0,295721;1,568994;1,4739233
"613";2008;9;4;20,4203333333333;2,225;0,404;9,408;8,38333333333333;0,33454;0,059282;1,447579;1,26777216666667
"614";2008;9;5;14,566;0,379;0,431;6,943;6,813;0,059882;0,062498;1,075644;1,025991
"615";2008;9;6;31,1429;2,948;6,5;13,4;8,2949;0,465784;1,021995;2,022385;1,24843653333333
"616";2008;9;7;22,8776;3,612;1,707;5,976;11,5826;0,570696;0,265471;0,920793;1,7651013
"617";2008;9;8;21,8220666666667;0,747;2,293;9,559;9,22306666666667;0,092476;0,355889;1,476897;1,3898427
"618";2008;9;9;19,3275666666667;0,236;0,453;7,728;10,9105666666667;0,029028;0,064679;1,174649;1,66506253333333
"619";2008;9;10;21,6794;1,009;0,399;10,281;9,9904;0,159422;0,058177;1,600563;1,51032536666667
"620";2008;9;11;17,1452333333333;1,005;0,417;7,644;8,07923333333333;0,15879;0,060706;1,183952;1,22725753333333
"621";2008;9;12;23,2127;1,867;0,402;8,738;12,2057;0,294986;0,058546;1,336259;1,84161076666667
"622";2008;9;13;27,1906;0,93;5,433;11,807;9,0206;0,14694;0,853654;1,837926;1,34941563333333
"623";2008;9;14;26,2721;4,673;0,445;6,538;14,6161;0,738334;0,064885;0,989674;2,22215646666667
"624";2008;9;15;28,2951333333333;0,96;0,364;10,322;16,6491333333333;0,13348;0,053487;1,590381;2,52564006666667
"625";2008;9;16;20,3643666666667;0;0,368;8,249;11,7473666666667;0;0,053314;1,265962;1,7961021
"626";2008;9;17;25,3201666666667;1,91;3,727;9,371;10,3121666666667;0,30178;0,584316;1,432668;1,56916083333333
"627";2008;9;18;25,0881666666667;4,202;0,357;7,991;12,5381666666667;0,649986;0,052311;1,216448;1,9019455
"628";2008;9;19;25,3141;1,569;0,351;12,367;11,0271;0,228197;0,050803;1,917481;1,6581348
"629";2008;9;20;21,7433333333333;0;0,37;12,477;8,89633333333333;0;0,05391;1,903396;1,26405266666667
"630";2008;9;21;25,5511666666667;4,01;2,381;8,347;10,8131666666667;0,63358;0,372348;1,297931;1,648516
"631";2008;9;22;22,6427333333333;1,014;2,448;10,227;8,95373333333333;0,160212;0,381359;1,577086;1,3521822
"632";2008;9;23;20,5464666666667;0;2,168;7,92;10,4584666666667;0;0,336804;1,18661;1,5912099
"633";2008;9;24;28,6391666666667;2,019;4,73;10,548;11,3421666666667;0,301222;0,74272;1,633439;1,69227033333333
"634";2008;9;25;18,8536666666667;1,012;0,751;8,485;8,60566666666667;0,141626;0,109488;1,29121;1,30921133333333
"635";2008;9;26;23,8575;1,221;0,37;10,89;11,3765;0,192918;0,054365;1,67645;1,734221
"636";2008;9;27;35,4574333333333;4,347;2,584;12,688;15,8384333333333;0,668976;0,404282;1,984894;2,34945013333333
"637";2008;9;28;28,8517333333333;1,92;0,385;11,242;15,3047333333333;0,271755;0,05607;1,735076;2,2153777
"638";2008;9;29;25,0289666666667;1,014;0,363;10,677;12,9749666666667;0,142152;0,053399;1,617386;1,9647334
"639";2008;9;30;22,9167666666667;0,998;0,36;7,415;14,1437666666667;0,144419;0,05296;1,15085;2,14653263333333
"640";2008;10;1;31,2060666666667;2,249;5,8;10,808;12,3490666666667;0,348342;0,91234;1,659049;1,87553853333333
"641";2008;10;2;22,4223666666667;0;0,367;9,06;12,9953666666667;0;0,053961;1,36806;1,94256643333333
"642";2008;10;3;26,8763333333333;4,801;0,349;9,432;12,2943333333333;0,758208;0,051292;1,468241;1,83023866666667
"643";2008;10;4;35,0082666666667;3,462;0,629;12,573;18,3442666666667;0,461106;0,096337;1,804359;2,75825413333333
"644";2008;10;5;25,8325;0,99;3,257;6,071;15,5145;0,12177;0,462701;0,907978;2,34530633333333
"645";2008;10;6;23,7297;0,99;0,286;9,562;12,8917;0,12177;0,040848;1,250291;1,89469526666667
"646";2008;10;7;28,7761333333333;1,016;0,419;9,476;17,8651333333333;0,143378;0,061477;1,476558;2,67489073333333
"647";2008;10;8;31,0096;1,044;5,126;11,65;13,1896;0,145527;0,806023;1,79618;1,98671863333333
"648";2008;10;9;33,0613666666667;1,032;3,064;11,652;17,3133666666667;0,159731;0,479492;1,818336;2,65226443333333
"649";2008;10;10;25,3056333333333;0;0,389;12,046;12,8706333333333;0;0,057227;1,862038;1,91754323333333
"650";2008;10;11;27,8231;2,144;2,335;11,373;11,9711;0,338752;0,363995;1,749054;1,78392546666667
"651";2008;10;12;31,799;2,561;5,822;7,171;16,245;0,404638;0,905176;1,094133;2,475262
"652";2008;10;13;24,3662666666667;1,037;0,535;9,483;13,3112666666667;0,163846;0,07599;1,458239;2,0259048
"653";2008;10;14;26,8176;1,177;0,442;9,939;15,2596;0,172246;0,065671;1,523882;2,32382713333333
"654";2008;10;15;35,9482666666667;1,998;7,042;9,984;16,9242666666667;0,297309;1,106861;1,499072;2,56940863333333
"655";2008;10;16;26,3946666666667;0,951;0,429;8,438;16,5766666666667;0,150258;0,062987;1,313219;2,50844216666667
"656";2008;10;17;31,1147666666667;2,036;3,187;9,639;16,2527666666667;0,317033;0,497806;1,482922;2,46331863333333
"657";2008;10;18;37,3198333333333;0,799;1,655;12,146;22,7198333333333;0,098277;0,257675;1,841578;3,3739435
"658";2008;10;19;32,8655666666667;0,698;8,01;4,6;19,5575666666667;0,085854;1,160615;0,66457;2,77231653333333
"659";2008;10;20;27,7925666666667;0,844;2,648;10,475;13,8255666666667;0,133352;0,411839;1,61382;2,10252203333333
"660";2008;10;21;34,3952666666667;0,857;2,663;11,331;19,5442666666667;0,135406;0,413299;1,742348;2,97359313333333
"661";2008;10;22;27,4335;0,662;2,542;8,487;15,7425;0,104596;0,397786;1,296006;2,41082366666667
"662";2008;10;23;30,5082333333333;0,815;1,435;10,587;17,6712333333333;0,12877;0,221515;1,633966;2,70087403333333
"663";2008;10;24;35,5537666666667;7,893;2,277;10,284;15,0997666666667;1,246429;0,353641;1,584482;2,2894548
"664";2008;10;25;NA;NA;NA;NA;NA;NA;NA;NA;NA
"665";2008;10;26;8,72486666666667;0;0,36;2,013;6,35186666666667;0;0,05289;0,282389;0,929789266666667
"666";2008;10;27;8,73153333333333;0;0,402;1,967;6,36253333333333;0;0,058826;0,275891;0,9311561
"667";2008;10;28;22,1215;2,263;0,362;5,09;14,4065;0,357554;0,053731;0,768275;2,1077055
"668";2008;10;29;26,8762666666667;1,037;0,345;4,015;21,4792666666667;0,127551;0,051185;0,59405;3,06196496666667
"669";2008;10;30;18,31;0;0,345;2,619;15,346;0;0,0501;0,376947;2,22753983333333
"670";2008;10;31;21,4305333333333;0;0,312;10,483;10,6355333333333;0;0,045866;1,641299;1,59070576666667
"671";2008;11;1;13,8416333333333;0;0,344;1,939;11,5586333333333;0;0,050012;0,298102;1,6922409
"672";2008;11;2;15,1769;0;0,346;2,824;12,0069;0;0,050293;0,379832;1,76215236666667
"673";2008;11;3;14,1266666666667;0,963;0,347;1,892;10,9246666666667;0,152154;0,050451;0,298936;1,6007075
"674";2008;11;4;26,0386;0;6,214;4,106;15,7186;0;0,976562;0,648748;2,39200796666667
"675";2008;11;5;52,2488333333333;7,597;10,409;8,362;25,8808333333333;1,174146;1,636222;1,299811;3,987177
"676";2008;11;6;26,4739666666667;1,033;0,43;6,734;18,2769666666667;0,163214;0,0608;1,046472;2,79084456666667
"677";2008;11;7;26,9864;1,032;0,389;10,421;15,1444;0,145101;0,056387;1,624783;2,28838803333333
"678";2008;11;8;28,8856333333333;1,114;3,271;6,069;18,4316333333333;0,154697;0,475623;0,931882;2,7917024
"679";2008;11;9;42,9756333333333;6,301;0,661;14,348;21,6656333333333;0,974733;0,096213;2,248329;3,27869356666667
"680";2008;11;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"681";2008;11;11;40,9325;2,475;2,288;14,651;21,5185;0,39105;0,356709;2,237263;3,23818566666667
"682";2008;11;12;NA;NA;NA;NA;NA;NA;NA;NA;NA
"683";2008;11;13;20,641;0;0,338;6,315;13,988;0;0,049099;0,97096;2,09324366666667
"684";2008;11;14;27,0289666666667;2,092;0,325;9,929;14,6829666666667;0,311846;0,04757;1,555412;2,22753673333333
"685";2008;11;15;50,5271333333333;3,952;3,799;15,635;27,1411333333333;0,604361;0,596217;2,412125;4,08973006666667
"686";2008;11;16;39,4238666666667;4,791;1,829;8,945;23,8588666666667;0,723553;0,283977;1,37838;3,47899676666667
"687";2008;11;17;25,3939333333333;0;0,378;10,59;14,4259333333333;0;0,055384;1,653655;2,17686296666667
"688";2008;11;18;29,1508333333333;1,079;0,369;11,204;16,4988333333333;0,170482;0,054452;1,718712;2,50634116666667
"689";2008;11;19;30,6706333333333;1,737;3,026;8,704;17,2036333333333;0,274446;0,473488;1,375232;2,61464406666667
"690";2008;11;20;28,2056;1,034;0,347;7,732;19,0926;0,163372;0,050416;1,203596;2,90232313333333
"691";2008;11;21;27,8988333333333;1,039;0,348;10,396;16,1158333333333;0,164162;0,050539;1,616003;2,44897483333333
"692";2008;11;22;28,5228;1,093;0,882;8,32;18,2278;0,153094;0,134946;1,296395;2,7584339
"693";2008;11;23;NA;NA;NA;NA;NA;NA;NA;NA;NA
"694";2008;11;24;53,5499666666667;1,063;0,51;13,378;38,5989666666667;0,148004;0,07344;2,077429;5,70339806666667
"695";2008;11;25;45,0475;3,01;0,345;10,471;31,2215;0,47558;0,050065;1,598698;4,64822533333333
"696";2008;11;26;25,2659;0,909;0,304;10,002;14,0509;0,143622;0,045022;1,539681;2,1151122
"697";2008;11;27;39,3703;2,491;0,33;12,44;24,1093;0,393578;0,047975;1,92905;3,6156564
"698";2008;11;28;31,4327333333333;1,113;0,295;11,361;18,6637333333333;0,175854;0,04381;1,795038;2,85827936666667
"699";2008;11;29;40,5778;5,268;2,392;12,386;20,5318;0,815614;0,374156;1,915373;3,04339973333333
"700";2008;11;30;40,0231333333333;1,161;3,481;11,474;23,9071333333333;0,183438;0,546673;1,692352;3,62985806666667
"701";2008;12;1;26,9423;1,085;0,309;9,013;16,5353;0,17143;0,044447;1,424054;2,5086309
"702";2008;12;2;29,8907333333333;0;0,304;11,343;18,2437333333333;0;0,043727;1,768009;2,77334253333333
"703";2008;12;3;29,2527333333333;1,137;0,302;9,664;18,1497333333333;0,179646;0,044426;1,493662;2,77422186666667
"704";2008;12;4;28,9773;1,085;0,281;11,314;16,2973;0,17143;0,041423;1,764302;2,4540274
"705";2008;12;5;34,3103;0,831;0,31;9,852;23,3173;0,131298;0,044605;1,506741;3,49460373333333
"706";2008;12;6;42,0639333333333;4,005;5,749;9,048;23,2619333333333;0,63279;0,904877;1,393744;3,55365313333333
"707";2008;12;7;41,1123333333333;3,294;0,31;13,627;23,8813333333333;0,520452;0,044815;2,048311;3,6577215
"708";2008;12;8;31,1439333333333;1,117;0,296;13,256;16,4749333333333;0,176486;0,043058;2,042403;2,4853613
"709";2008;12;9;33,3857333333333;1,985;2,553;12,886;15,9617333333333;0,31363;0,399454;2,008723;2,43223953333333
"710";2008;12;10;NA;NA;NA;NA;NA;NA;NA;NA;NA
"711";2008;12;11;23,8753666666667;1,16;0,273;7,979;14,4633666666667;0,18328;0,040334;1,235062;2,20140443333333
"712";2008;12;12;30,2589;1,157;0,255;12,154;16,6929;0,182806;0,037595;1,892962;2,53880503333333
"713";2008;12;13;30,4262333333333;2,186;0,261;9,271;18,7082333333333;0,345388;0,037808;1,444868;2,8707132
"714";2008;12;14;33,3686666666667;3,742;2,497;5,415;21,7146666666667;0,591236;0,391061;0,83779;3,323157
"715";2008;12;15;29,9241666666667;1,178;0,252;9,668;18,8261666666667;0,164354;0,037261;1,508574;2,87040116666667
"716";2008;12;16;29,9515;0;0,253;11,334;18,3645;0;0,037734;1,762947;2,79787433333333
"717";2008;12;17;34,9797666666667;4,251;0,284;10,813;19,6317666666667;0,650448;0,040462;1,671599;3,0072013
"718";2008;12;18;28,949;1,125;0,258;11,293;16,273;0,15654;0,038314;1,761509;2,4654025
"719";2008;12;19;31,3685333333333;1,538;0,296;11,773;17,7615333333333;0,243004;0,043023;1,809944;2,70439526666667
"720";2008;12;20;NA;NA;NA;NA;NA;NA;NA;NA;NA
"721";2008;12;21;44,0601666666667;1,099;9,189;14,816;18,9561666666667;0,154112;1,407692;2,289793;2,90665266666667
"722";2008;12;22;33,5968;2,157;0,391;10,433;20,6158;0,323516;0,055968;1,598889;3,0934684
"723";2008;12;23;29,9681333333333;2,666;2,115;8,326;16,8611333333333;0,401733;0,33018;1,296258;2,50428523333333
"724";2008;12;24;21,1606333333333;0;0,364;9,981;10,8156333333333;0;0,051597;1,559463;1,61680023333333
"725";2008;12;25;17,6853;0;0,285;3,598;13,8023;0;0,04279;0,543669;2,04761523333333
"726";2008;12;26;20,3955333333333;1,121;0,279;7,796;11,1995333333333;0,176838;0,039707;1,207828;1,64989626666667
"727";2008;12;27;49,5360666666667;0;0,244;12,209;37,0830666666667;0;0,036277;1,691862;5,41006636666667
"728";2008;12;28;26,1773666666667;1,953;0,217;5,291;18,7163666666667;0,265769;0,032116;0,802413;2,56773976666667
"729";2008;12;29;9,25463333333333;0;0,218;2,48;6,55663333333333;0;0,032274;0,37112;0,963184233333333
"730";2008;12;30;19,9206333333333;0;0,245;7,145;12,5306333333333;0;0,03549;1,09447;1,8837254
"731";2008;12;31;32,7364666666667;2,975;0,246;11,86;17,6554666666667;0,47005;0,035613;1,84889;2,7019424
"732";2009;1;1;23,4448666666667;0,765;3,845;2,803;16,0318666666667;0,12087;0,582135;0,400034;2,33211276666667
"733";2009;1;2;38,7918333333333;2,417;6,018;11,841;18,5158333333333;0,381886;0,882524;1,814458;2,822079
"734";2009;1;3;31,8916;6,44;0,328;10,439;14,6846;1,01752;0,047134;1,605857;2,22297296666667
"735";2009;1;4;32,3332333333333;1,457;5,251;3,245;22,3802333333333;0,230206;0,827383;0,495;3,41115486666667
"736";2009;1;5;26,7333333333333;1,247;0,322;8,65;16,5143333333333;0,197026;0,046816;1,345805;2,5108085
"737";2009;1;6;28,1643666666667;0;0,254;12,462;15,4483666666667;0;0,037927;1,921641;2,34823776666667
"738";2009;1;7;34,6712;2,687;3,82;9,979;18,1852;0,424546;0,601075;1,576682;2,76193126666667
"739";2009;1;8;27,2211666666667;2,773;0,299;10,075;14,0741666666667;0,438134;0,043462;1,565215;2,12908183333333
"740";2009;1;9;29,8117;1,802;0,272;9,285;18,4527;0,284716;0,040106;1,426885;2,82392226666667
